"","Y","Intercept","X1","X2","X3","X4","X5"
"18",-1.18582292360213,1,0.812391461190097,-0.494883875614854,-0.484417812934881,0.325058328061758,-0.124134062263813
"19",3.88066088638395,1,0.747848062088348,0.377996421824733,0.520935834752111,0.434725052271611,0.8182856712535
"20",10.9437194490304,1,1.33263128130867,0.442329930547739,2.56941758589099,1.90968539514339,0.335862317916622
"21",4.10216030869356,1,1.37609667068441,0.57852765612049,0.267064840259333,-1.21936262486383,-0.225031885464353
"22",-0.256057199749149,1,1.14271717472212,-0.039227742710026,-0.84098466665703,-1.27671272312298,-1.11495469650223
"23",5.46561855170538,1,1.57227637071822,0.893911160051136,-0.826946100860417,-0.757149611668699,0.566461176630331
"24",8.51093795733443,1,0.824004379304899,1.10019774590253,1.18416275186224,0.451014199578939,1.48531213452435
"25",-11.9369488936687,1,-1.91552266746078,-1.0819799549808,-0.561876827573131,0.386357655418866,0.557934041903203
"26",6.73779345308034,1,0.0672294800648601,1.04255624727341,0.584258872693448,1.12596454527541,2.06674668442865
"27",-2.39198324931294,1,0.462208272992889,-0.631825289623551,-0.292852346551321,-0.91091960420173,0.0781223046131541
"28",-4.80988265278198,1,-0.562716563215016,-0.594394857988689,-0.0225917459381699,0.668070571649937,0.994847947742054
"29",-2.2936814287569,1,-1.2264189171997,0.150934263457855,0.667127447841764,-0.920042568374092,-0.665536943501138
"30",-2.395305192696,1,0.486827772381699,-0.688366656794432,-1.19579480264417,0.0813035666283116,-0.0126479943186335
"31",-0.770522182065284,1,0.86394040325521,0.292432029471102,-0.810010760887608,-2.18551668990408,-0.887333814807988
"32",-1.36916453635462,1,0.8111618457908,-0.244671981032504,0.194287167175404,-0.609827746304282,-1.11610164545752
"33",3.59554888461909,1,8.29652271625408,10.3549007401975,8.90695168508273,10.0702948750989,9.52566620025749
"34",11.5061354011058,1,1.54116702188064,0.959765277512998,1.27569025345482,1.06798290913414,2.53906255160409
"35",-14.8014459575345,1,-2.23153368201303,-1.59865253783676,-0.255609939931588,-0.330417722580964,0.219033299567916
"36",5.02229960952669,1,1.72320268587251,0.418856662108438,-0.495511607117536,0.622993090755015,0.626969151498306
"37",-2.30254043230676,1,-0.8100001173333,-0.163494815558821,0.887404269642339,-0.0278626923397603,-0.926619505018084
"38",8.13977453391569,1,8.52774056004101,8.79005600761816,9.01217799733248,8.26730983635542,6.17511461476832
"39",22.1113948696632,1,11.6942431271507,11.5368632483681,13.8362407139051,12.1770950769003,9.44488765344797
"40",2.53844649079337,1,0.358985668552882,1.10457499540632,-0.616999135195414,-1.69036353944979,-0.548553239217184
"41",-1.31287366610666,1,1.00787908170604,0.107749107474729,-0.606193063496186,-1.32407121885919,-0.512034972751867
"42",-6.06220574060688,1,-0.502787015524961,-0.233027955768215,-0.965907823716035,-0.586350552829359,-0.158729381638788
"43",15.0508289962863,1,0.969332680584303,2.58114285524818,0.36523217052508,1.83494012603343,2.27041057432251
"44",0.937585757565337,1,-0.369179746588039,0.0636352520297312,0.561785577595078,0.484593600558715,0.73536236570448
"45",9.15076485766477,1,0.711265161847755,0.678086399504999,1.18239978003946,1.0659905727283,-0.152845156076714
"46",-2.72324715831053,1,-0.66168689134751,-0.501092584987772,-0.701683026568948,0.273016571864064,0.307148808145267
"47",-5.09064445164879,1,-0.794367580377908,-0.418299611137607,-0.751618169549302,0.557256373022654,-0.670644707155469
"48",8.44302272914684,1,0.869727039637627,1.86774494115725,0.334445030349001,-0.934311421821417,0.34100472248497
"49",2.87548142284945,1,0.811437937322014,0.0618360708417754,0.311975816675938,-0.0140829389346791,-0.119280704985448
"50",8.25887878062472,1,0.403470894043633,0.883354852410055,0.654219115881842,1.68930486942416,1.39495181022175
